  0%|          | 0/50 [00:00<?, ?it/s]
Epoch 30, avg running_loss: 0.030837053433060646
Epoch 30, avg running_loss: 0.03597351163625717
Epoch 30, avg running_loss: 0.036501195281744
Epoch 30, avg running_loss: 0.03536498174071312
Epoch 30, avg running_loss: 0.03202469274401665
Epoch 30, avg running_loss: 0.03819053992629051
Epoch 30, avg running_loss: 0.035698674619197845
Epoch 30, avg running_loss: 0.03389943763613701
Epoch 30, avg running_loss: 0.03224299103021622
Epoch 30, avg running_loss: 0.03338082507252693
Epoch 30, avg running_loss: 0.03217789903283119
Epoch 30, avg running_loss: 0.03435507416725159
Validation for Epoch 30 starting:
Training loss for 30:6.282650470733643
Validation loss for 30:1.0833970308303833
 60%|██████    | 30/50 [41:16<27:31, 82.56s/it]
Training for Epoch 31 starting:
Epoch 31, avg running_loss: 0.0331854410469532
Epoch 31, avg running_loss: 0.0366271547973156
Epoch 31, avg running_loss: 0.03567061573266983
Epoch 31, avg running_loss: 0.033224865794181824
Epoch 31, avg running_loss: 0.031180350109934807
Epoch 31, avg running_loss: 0.035210128873586655
Epoch 31, avg running_loss: 0.035794734954833984
Epoch 31, avg running_loss: 0.03101353347301483
Epoch 31, avg running_loss: 0.036329206079244614
Epoch 31, avg running_loss: 0.03832204267382622
Epoch 31, avg running_loss: 0.03687120974063873
Epoch 31, avg running_loss: 0.033158283680677414
Epoch 31, avg running_loss: 0.03422747179865837
Epoch 31, avg running_loss: 0.030721424147486687
Epoch 31, avg running_loss: 0.03437050059437752
Epoch 31, avg running_loss: 0.035407837480306625
Epoch 31, avg running_loss: 0.036939285695552826
Epoch 31, avg running_loss: 0.03705020248889923
Validation for Epoch 31 starting:
Training loss for 31:6.253042697906494
Validation loss for 31:1.063736915588379
 62%|██████▏   | 31/50 [42:39<26:08, 82.56s/it]
Training for Epoch 32 starting:
Epoch 32, avg running_loss: 0.033906932920217514
Epoch 32, avg running_loss: 0.037077706307172775
Epoch 32, avg running_loss: 0.036401838064193726
Epoch 32, avg running_loss: 0.034063972532749176
Epoch 32, avg running_loss: 0.029867753386497498
Epoch 32, avg running_loss: 0.033801283687353134
Epoch 32, avg running_loss: 0.0370931513607502
Epoch 32, avg running_loss: 0.033517319709062576
Epoch 32, avg running_loss: 0.03590863198041916
Epoch 32, avg running_loss: 0.03569401428103447
Epoch 32, avg running_loss: 0.03451475873589516
Epoch 32, avg running_loss: 0.034439921379089355
Epoch 32, avg running_loss: 0.03346605226397514
Epoch 32, avg running_loss: 0.036088671535253525
Epoch 32, avg running_loss: 0.03377028554677963
Epoch 32, avg running_loss: 0.0328848622739315
Epoch 32, avg running_loss: 0.034705210477113724
Epoch 32, avg running_loss: 0.035690777003765106
Validation for Epoch 32 starting:
Training loss for 32:6.228932857513428
Validation loss for 32:1.062724232673645
 64%|██████▍   | 32/50 [44:01<24:46, 82.56s/it]
Training for Epoch 33 starting:
Epoch 33, avg running_loss: 0.03661307319998741
Epoch 33, avg running_loss: 0.032680757343769073
Epoch 33, avg running_loss: 0.034934382885694504
Epoch 33, avg running_loss: 0.03517042100429535
Epoch 33, avg running_loss: 0.03347998857498169
Epoch 33, avg running_loss: 0.03870844468474388
Epoch 33, avg running_loss: 0.036935579031705856
Epoch 33, avg running_loss: 0.034912802278995514
Epoch 33, avg running_loss: 0.03290099650621414
Epoch 33, avg running_loss: 0.03259477764368057
Epoch 33, avg running_loss: 0.03328360244631767
Epoch 33, avg running_loss: 0.029822925105690956
Epoch 33, avg running_loss: 0.03233171999454498
Epoch 33, avg running_loss: 0.03491537272930145
Epoch 33, avg running_loss: 0.034649964421987534
Epoch 33, avg running_loss: 0.031172795221209526
Epoch 33, avg running_loss: 0.038483407348394394
Epoch 33, avg running_loss: 0.03412323817610741
Validation for Epoch 33 starting:
Training loss for 33:6.17714262008667
Validation loss for 33:1.1099213361740112
 66%|██████▌   | 33/50 [45:24<23:23, 82.58s/it]
Training for Epoch 34 starting:
Epoch 34, avg running_loss: 0.03918144106864929
Epoch 34, avg running_loss: 0.03312097117304802
Epoch 34, avg running_loss: 0.03137301281094551
Epoch 34, avg running_loss: 0.03500894829630852
Epoch 34, avg running_loss: 0.0357917957007885
Epoch 34, avg running_loss: 0.03747923672199249
Epoch 34, avg running_loss: 0.02809802256524563
Epoch 34, avg running_loss: 0.03181504085659981
Epoch 34, avg running_loss: 0.03642716258764267
Epoch 34, avg running_loss: 0.03102196753025055
Epoch 34, avg running_loss: 0.03521962836384773
Epoch 34, avg running_loss: 0.038558609783649445
Epoch 34, avg running_loss: 0.03690886124968529
Epoch 34, avg running_loss: 0.03377377614378929
Epoch 34, avg running_loss: 0.029941905289888382
Epoch 34, avg running_loss: 0.03165249153971672
Epoch 34, avg running_loss: 0.036485183984041214
Epoch 34, avg running_loss: 0.03284263610839844
Validation for Epoch 34 starting:
Training loss for 34:6.147005081176758
Validation loss for 34:1.094821810722351
 68%|██████▊   | 34/50 [46:46<22:01, 82.57s/it]
Training for Epoch 35 starting:
Epoch 35, avg running_loss: 0.03195486217737198
Epoch 35, avg running_loss: 0.03220444172620773
Epoch 35, avg running_loss: 0.030940666794776917
Epoch 35, avg running_loss: 0.033798616379499435
Epoch 35, avg running_loss: 0.03419264033436775
Epoch 35, avg running_loss: 0.0362493060529232
Epoch 35, avg running_loss: 0.031051430851221085
Epoch 35, avg running_loss: 0.036485861986875534
Epoch 35, avg running_loss: 0.03786827251315117
Epoch 35, avg running_loss: 0.033365096896886826
Epoch 35, avg running_loss: 0.03544529899954796
Epoch 35, avg running_loss: 0.034629009664058685
Epoch 35, avg running_loss: 0.02968418411910534
Epoch 35, avg running_loss: 0.03252062201499939
Epoch 35, avg running_loss: 0.036642927676439285
Epoch 35, avg running_loss: 0.035237621515989304
Epoch 35, avg running_loss: 0.031391821801662445
Epoch 35, avg running_loss: 0.04048299416899681
Validation for Epoch 35 starting:
Training loss for 35:6.141457557678223
Validation loss for 35:1.101839303970337
 70%|███████   | 35/50 [48:09<20:38, 82.58s/it]
Training for Epoch 36 starting:
Epoch 36, avg running_loss: 0.03271612152457237
Epoch 36, avg running_loss: 0.033589210361242294
Epoch 36, avg running_loss: 0.03639667481184006
Epoch 36, avg running_loss: 0.03185807541012764
Epoch 36, avg running_loss: 0.03215821832418442
Epoch 36, avg running_loss: 0.031285226345062256
Epoch 36, avg running_loss: 0.03447829559445381
Epoch 36, avg running_loss: 0.03613002970814705
Epoch 36, avg running_loss: 0.03460297733545303
Epoch 36, avg running_loss: 0.03206818923354149
Epoch 36, avg running_loss: 0.03444986417889595
Epoch 36, avg running_loss: 0.03443988785147667
Epoch 36, avg running_loss: 0.036742355674505234
Epoch 36, avg running_loss: 0.033908527344465256
Epoch 36, avg running_loss: 0.03150516003370285
Epoch 36, avg running_loss: 0.033714208751916885
Epoch 36, avg running_loss: 0.03528415784239769
Epoch 36, avg running_loss: 0.033175330609083176
Validation for Epoch 36 starting:
Training loss for 36:6.085023403167725
Validation loss for 36:1.1159234046936035
 72%|███████▏  | 36/50 [49:32<19:15, 82.57s/it]
Training for Epoch 37 starting:
Epoch 37, avg running_loss: 0.03115488961338997
Epoch 37, avg running_loss: 0.03219646215438843
Epoch 37, avg running_loss: 0.03197691962122917
Epoch 37, avg running_loss: 0.03217248618602753
Epoch 37, avg running_loss: 0.0363721065223217
Epoch 37, avg running_loss: 0.03125521168112755
Epoch 37, avg running_loss: 0.032026078552007675
Epoch 37, avg running_loss: 0.03737696260213852
Epoch 37, avg running_loss: 0.03203945979475975
Epoch 37, avg running_loss: 0.0362890399992466
Epoch 37, avg running_loss: 0.0360952652990818
Epoch 37, avg running_loss: 0.03153812512755394
Epoch 37, avg running_loss: 0.03279396519064903
Epoch 37, avg running_loss: 0.029281368479132652
Epoch 37, avg running_loss: 0.03385278210043907
Epoch 37, avg running_loss: 0.03704105690121651
Epoch 37, avg running_loss: 0.03327126428484917
Epoch 37, avg running_loss: 0.03728799149394035
Validation for Epoch 37 starting:
Training loss for 37:6.040213108062744
Validation loss for 37:1.0946091413497925
 74%|███████▍  | 37/50 [50:54<17:53, 82.57s/it]
Training for Epoch 38 starting:
Epoch 38, avg running_loss: 0.0303086768835783
Epoch 38, avg running_loss: 0.03570186346769333
Epoch 38, avg running_loss: 0.02982207201421261
Epoch 38, avg running_loss: 0.03035671077668667
Epoch 38, avg running_loss: 0.035631727427244186
Epoch 38, avg running_loss: 0.03086123801767826
Epoch 38, avg running_loss: 0.03494267538189888
Epoch 38, avg running_loss: 0.03242188319563866
Epoch 38, avg running_loss: 0.03203636407852173
Epoch 38, avg running_loss: 0.03721567988395691
Epoch 38, avg running_loss: 0.03465542197227478
Epoch 38, avg running_loss: 0.033958371728658676
Epoch 38, avg running_loss: 0.03161822631955147
Epoch 38, avg running_loss: 0.0339181162416935
Epoch 38, avg running_loss: 0.03878028318285942
Epoch 38, avg running_loss: 0.03083016350865364
Epoch 38, avg running_loss: 0.03378625959157944
Epoch 38, avg running_loss: 0.035517048090696335
Validation for Epoch 38 starting:
Training loss for 38:6.023627281188965
Validation loss for 38:1.1388274431228638
 76%|███████▌  | 38/50 [52:17<16:30, 82.57s/it]
Training for Epoch 39 starting:
Epoch 39, avg running_loss: 0.03507322818040848
Epoch 39, avg running_loss: 0.0319855771958828
Epoch 39, avg running_loss: 0.03867458924651146
Epoch 39, avg running_loss: 0.030889376997947693
Epoch 39, avg running_loss: 0.03379678353667259
Epoch 39, avg running_loss: 0.032975904643535614
Epoch 39, avg running_loss: 0.030962591990828514
Epoch 39, avg running_loss: 0.03344593197107315
Epoch 39, avg running_loss: 0.03536273166537285
Epoch 39, avg running_loss: 0.03498581796884537
Epoch 39, avg running_loss: 0.03132849931716919
Epoch 39, avg running_loss: 0.032629501074552536
Epoch 39, avg running_loss: 0.030614787712693214
Epoch 39, avg running_loss: 0.032183051109313965
Epoch 39, avg running_loss: 0.030153809115290642
Epoch 39, avg running_loss: 0.037454135715961456
Epoch 39, avg running_loss: 0.033239077776670456
Epoch 39, avg running_loss: 0.034623339772224426
Validation for Epoch 39 starting:
Training loss for 39:6.003786563873291
Validation loss for 39:1.1196143627166748
 78%|███████▊  | 39/50 [53:39<15:08, 82.57s/it]
Training for Epoch 40 starting:
Epoch 40, avg running_loss: 0.030674820765852928
Epoch 40, avg running_loss: 0.03876831755042076
Epoch 40, avg running_loss: 0.03669339045882225
Epoch 40, avg running_loss: 0.030297845602035522
Epoch 40, avg running_loss: 0.029728403314948082
Epoch 40, avg running_loss: 0.033732470124959946
Epoch 40, avg running_loss: 0.03156309202313423
Epoch 40, avg running_loss: 0.03693300113081932
Epoch 40, avg running_loss: 0.03596102446317673
Epoch 40, avg running_loss: 0.02973996475338936
Epoch 40, avg running_loss: 0.03292094171047211
Epoch 40, avg running_loss: 0.030747557058930397
Epoch 40, avg running_loss: 0.032658349722623825
Epoch 40, avg running_loss: 0.034727174788713455
Epoch 40, avg running_loss: 0.03319694101810455
Epoch 40, avg running_loss: 0.03315747529268265
Epoch 40, avg running_loss: 0.033426683396101
Epoch 40, avg running_loss: 0.0294277872890234
Validation for Epoch 40 starting:
Training loss for 40:5.9435529708862305
Validation loss for 40:1.1503163576126099
 80%|████████  | 40/50 [55:02<13:45, 82.58s/it]
Training for Epoch 41 starting:
Epoch 41, avg running_loss: 0.034128766506910324
Epoch 41, avg running_loss: 0.03200504928827286
Epoch 41, avg running_loss: 0.03509271517395973
Epoch 41, avg running_loss: 0.03467438369989395
Epoch 41, avg running_loss: 0.031846143305301666
Epoch 41, avg running_loss: 0.031665485352277756
Epoch 41, avg running_loss: 0.03136114403605461
Epoch 41, avg running_loss: 0.031194761395454407
Epoch 41, avg running_loss: 0.03271789103746414
Epoch 41, avg running_loss: 0.036767374724149704
Epoch 41, avg running_loss: 0.03286730870604515
Epoch 41, avg running_loss: 0.03386654332280159
Epoch 41, avg running_loss: 0.030835896730422974
Epoch 41, avg running_loss: 0.028187928721308708
Epoch 41, avg running_loss: 0.03474337235093117
Epoch 41, avg running_loss: 0.03156303986907005
Epoch 41, avg running_loss: 0.0361061729490757
Epoch 41, avg running_loss: 0.03302852436900139
Validation for Epoch 41 starting:
Training loss for 41:5.926523685455322
Validation loss for 41:1.129394292831421
 82%|████████▏ | 41/50 [56:24<12:23, 82.59s/it]
Training for Epoch 42 starting:
Epoch 42, avg running_loss: 0.029171759262681007
Epoch 42, avg running_loss: 0.03143015131354332
Epoch 42, avg running_loss: 0.03491544723510742
Epoch 42, avg running_loss: 0.03845278173685074
Epoch 42, avg running_loss: 0.03301441669464111
Epoch 42, avg running_loss: 0.035059649497270584
Epoch 42, avg running_loss: 0.03356471285223961
Epoch 42, avg running_loss: 0.0334605798125267
Epoch 42, avg running_loss: 0.02953898347914219
Epoch 42, avg running_loss: 0.03326089307665825
Epoch 42, avg running_loss: 0.03302939608693123
Epoch 42, avg running_loss: 0.030009180307388306
Epoch 42, avg running_loss: 0.035796280950307846
Epoch 42, avg running_loss: 0.031000394374132156
Epoch 42, avg running_loss: 0.033512014895677567
Epoch 42, avg running_loss: 0.031643208116292953
Epoch 42, avg running_loss: 0.03064652718603611
Epoch 42, avg running_loss: 0.03303086385130882
Validation for Epoch 42 starting:
Training loss for 42:5.905373573303223
Validation loss for 42:1.1097936630249023
 84%|████████▍ | 42/50 [57:47<11:00, 82.58s/it]
Training for Epoch 43 starting:
Epoch 43, avg running_loss: 0.03165365010499954
Epoch 43, avg running_loss: 0.03560152277350426
Epoch 43, avg running_loss: 0.03386276587843895
Epoch 43, avg running_loss: 0.03636416420340538
Epoch 43, avg running_loss: 0.03350720554590225
Epoch 43, avg running_loss: 0.03164278343319893
Epoch 43, avg running_loss: 0.030511600896716118
Epoch 43, avg running_loss: 0.032773490995168686
Epoch 43, avg running_loss: 0.031857945024967194
Epoch 43, avg running_loss: 0.028778240084648132
Epoch 43, avg running_loss: 0.02869698777794838
Epoch 43, avg running_loss: 0.029389390721917152
Epoch 43, avg running_loss: 0.034073732793331146
Epoch 43, avg running_loss: 0.03355349972844124
Epoch 43, avg running_loss: 0.033440377563238144
Epoch 43, avg running_loss: 0.03090515546500683
Epoch 43, avg running_loss: 0.034963209182024
Epoch 43, avg running_loss: 0.0340476892888546
Validation for Epoch 43 starting:
Training loss for 43:5.856234073638916
Validation loss for 43:1.2058202028274536
 86%|████████▌ | 43/50 [59:10<09:38, 82.60s/it]
Training for Epoch 44 starting:
Epoch 44, avg running_loss: 0.03198854252696037
Epoch 44, avg running_loss: 0.03350910171866417
Epoch 44, avg running_loss: 0.031742945313453674
Epoch 44, avg running_loss: 0.031971562653779984
Epoch 44, avg running_loss: 0.032013360410928726
Epoch 44, avg running_loss: 0.02974117174744606
Epoch 44, avg running_loss: 0.03347552940249443
Epoch 44, avg running_loss: 0.03982080891728401
Epoch 44, avg running_loss: 0.03215572237968445
Epoch 44, avg running_loss: 0.03057968057692051
Epoch 44, avg running_loss: 0.03182040527462959
Epoch 44, avg running_loss: 0.03241096809506416
Epoch 44, avg running_loss: 0.03468663990497589
Epoch 44, avg running_loss: 0.03404636308550835
Epoch 44, avg running_loss: 0.028656795620918274
Epoch 44, avg running_loss: 0.029206532984972
Epoch 44, avg running_loss: 0.03409683331847191
Epoch 44, avg running_loss: 0.02845804952085018
Validation for Epoch 44 starting:
Training loss for 44:5.803808689117432
Validation loss for 44:1.192657232284546
 88%|████████▊ | 44/50 [1:00:32<08:15, 82.60s/it]
Training for Epoch 45 starting:
Epoch 45, avg running_loss: 0.03358101844787598
Epoch 45, avg running_loss: 0.03051723539829254
Epoch 45, avg running_loss: 0.029044050723314285
Epoch 45, avg running_loss: 0.03291492164134979
Epoch 45, avg running_loss: 0.0347743034362793
Epoch 45, avg running_loss: 0.03257131576538086
Epoch 45, avg running_loss: 0.03140544146299362
Epoch 45, avg running_loss: 0.030863234773278236
Epoch 45, avg running_loss: 0.03171355649828911
Epoch 45, avg running_loss: 0.03172016516327858
Epoch 45, avg running_loss: 0.031146904453635216
Epoch 45, avg running_loss: 0.030305638909339905
Epoch 45, avg running_loss: 0.033562760800123215
Epoch 45, avg running_loss: 0.029205529019236565
Epoch 45, avg running_loss: 0.032624825835227966
Epoch 45, avg running_loss: 0.0274501983076334
Epoch 45, avg running_loss: 0.03743714839220047
Epoch 45, avg running_loss: 0.037676602602005005
Validation for Epoch 45 starting:
Training loss for 45:5.785150051116943
Validation loss for 45:1.1589335203170776
 90%|█████████ | 45/50 [1:01:55<06:53, 82.61s/it]
Training for Epoch 46 starting:
Epoch 46, avg running_loss: 0.03429117053747177
Epoch 46, avg running_loss: 0.034281954169273376
Epoch 46, avg running_loss: 0.02921345829963684
Epoch 46, avg running_loss: 0.030834386125206947
Epoch 46, avg running_loss: 0.030156666412949562
Epoch 46, avg running_loss: 0.0317448265850544
Epoch 46, avg running_loss: 0.03192571923136711
Epoch 46, avg running_loss: 0.033746134489774704
Epoch 46, avg running_loss: 0.02839852310717106
Epoch 46, avg running_loss: 0.0307003241032362
Epoch 46, avg running_loss: 0.03257125988602638
Epoch 46, avg running_loss: 0.030049419030547142
Epoch 46, avg running_loss: 0.034850358963012695
Epoch 46, avg running_loss: 0.030600005760788918
Epoch 46, avg running_loss: 0.03297923877835274
Epoch 46, avg running_loss: 0.035097554326057434
Epoch 46, avg running_loss: 0.029065987095236778
Epoch 46, avg running_loss: 0.034846704453229904
Validation for Epoch 46 starting:
Training loss for 46:5.753537654876709
Validation loss for 46:1.1701431274414062
 92%|█████████▏| 46/50 [1:03:18<05:30, 82.61s/it]
Training for Epoch 47 starting:
Epoch 47, avg running_loss: 0.03135371580719948
Epoch 47, avg running_loss: 0.0344974659383297
Epoch 47, avg running_loss: 0.03244827315211296
Epoch 47, avg running_loss: 0.030795246362686157
Epoch 47, avg running_loss: 0.03170118108391762
Epoch 47, avg running_loss: 0.03526083379983902
Epoch 47, avg running_loss: 0.030742263421416283
Epoch 47, avg running_loss: 0.031138142570853233
Epoch 47, avg running_loss: 0.03147964924573898
Epoch 47, avg running_loss: 0.03155653551220894
Epoch 47, avg running_loss: 0.03156507760286331
Epoch 47, avg running_loss: 0.03317372873425484
Epoch 47, avg running_loss: 0.027874816209077835
Epoch 47, avg running_loss: 0.03076809085905552
Epoch 47, avg running_loss: 0.03362671658396721
Epoch 47, avg running_loss: 0.03174614533782005
Epoch 47, avg running_loss: 0.028865480795502663
Epoch 47, avg running_loss: 0.0334244929254055
Validation for Epoch 47 starting:
Training loss for 47:5.720174312591553
Validation loss for 47:1.192206859588623
 94%|█████████▍| 47/50 [1:04:40<04:07, 82.63s/it]
Training for Epoch 48 starting:
Epoch 48, avg running_loss: 0.02972584404051304
Epoch 48, avg running_loss: 0.03034854494035244
Epoch 48, avg running_loss: 0.03345751017332077
Epoch 48, avg running_loss: 0.029649976640939713
Epoch 48, avg running_loss: 0.03319520503282547
Epoch 48, avg running_loss: 0.03203105553984642
Epoch 48, avg running_loss: 0.02965775690972805
Epoch 48, avg running_loss: 0.033850107342004776
Epoch 48, avg running_loss: 0.03223655745387077
Epoch 48, avg running_loss: 0.03165682032704353
Epoch 48, avg running_loss: 0.031303972005844116
Epoch 48, avg running_loss: 0.031443726271390915
Epoch 48, avg running_loss: 0.03310879319906235
Epoch 48, avg running_loss: 0.03581639751791954
Epoch 48, avg running_loss: 0.030878981575369835
Epoch 48, avg running_loss: 0.03131180256605148
Epoch 48, avg running_loss: 0.028282824903726578
Epoch 48, avg running_loss: 0.034617748111486435
Validation for Epoch 48 starting:
Training loss for 48:5.725737571716309
Validation loss for 48:1.2030303478240967
 96%|█████████▌| 48/50 [1:06:03<02:45, 82.63s/it]
Training for Epoch 49 starting:
Epoch 49, avg running_loss: 0.032309796661138535
Epoch 49, avg running_loss: 0.034432943910360336
Epoch 49, avg running_loss: 0.03375692665576935
Epoch 49, avg running_loss: 0.031738560646772385
Epoch 49, avg running_loss: 0.029892602935433388
Epoch 49, avg running_loss: 0.030891824513673782
Epoch 49, avg running_loss: 0.03349711373448372
Epoch 49, avg running_loss: 0.029427601024508476
Epoch 49, avg running_loss: 0.03142796456813812
Epoch 49, avg running_loss: 0.03265126049518585
Epoch 49, avg running_loss: 0.030842948704957962
Epoch 49, avg running_loss: 0.03242282196879387
Epoch 49, avg running_loss: 0.0322551392018795
Epoch 49, avg running_loss: 0.029065772891044617
Epoch 49, avg running_loss: 0.029031381011009216
Epoch 49, avg running_loss: 0.03165707737207413
Epoch 49, avg running_loss: 0.028782282024621964
Epoch 49, avg running_loss: 0.03163246065378189
Validation for Epoch 49 starting:
Training loss for 49:5.657163619995117
Validation loss for 49:1.1872217655181885
 98%|█████████▊| 49/50 [1:07:25<01:22, 82.64s/it]
Training for Epoch 50 starting:
Epoch 50, avg running_loss: 0.03183172643184662
Epoch 50, avg running_loss: 0.032383788377046585
Epoch 50, avg running_loss: 0.03173965960741043
Epoch 50, avg running_loss: 0.03142109513282776
Epoch 50, avg running_loss: 0.029824217781424522
Epoch 50, avg running_loss: 0.030961954966187477
Epoch 50, avg running_loss: 0.031054630875587463
Epoch 50, avg running_loss: 0.030290037393569946
Epoch 50, avg running_loss: 0.031023884192109108
Epoch 50, avg running_loss: 0.034282613545656204
Epoch 50, avg running_loss: 0.031018901616334915
Epoch 50, avg running_loss: 0.030910149216651917
Epoch 50, avg running_loss: 0.03433985635638237
Epoch 50, avg running_loss: 0.031619757413864136
Epoch 50, avg running_loss: 0.03196682780981064
Epoch 50, avg running_loss: 0.028880445286631584
Epoch 50, avg running_loss: 0.031215930357575417
Epoch 50, avg running_loss: 0.03009778819978237
Validation for Epoch 50 starting:
Training loss for 50:5.648631572723389
Validation loss for 50:1.2156957387924194
100%|██████████| 50/50 [1:08:48<00:00, 82.57s/it]
